Date,GoldPrice_Gm,AfterImportDuty,ConsumerPrice_gst,Gold916_gst,GoldPrice_Oz
5/17/2022,4551.13,5120.02,5273.62,4830.64,141556.10
5/16/2022,4505.72,5068.94,5221.01,4782.45,140143.50
5/13/2022,4510.82,5074.67,5226.91,4787.85,140302.30
5/12/2022,4572.77,5144.37,5298.70,4853.61,142229.00
5/11/2022,4598.99,5173.86,5329.08,4881.44,143044.60
5/10/2022,4617.48,5194.67,5350.51,4901.07,143619.60
5/9/2022,4634.83,5214.18,5370.61,4919.48,144159.30
5/6/2022,4655.87,5237.85,5394.99,4941.81,144813.90
5/5/2022,4639.42,5219.35,5375.93,4924.35,144302.10
5/4/2022,4579.36,5151.78,5306.33,4860.60,142434.10
5/3/2022,4599.00,5173.88,5329.10,4881.46,143045.00
5/2/2022,4701.33,5289.00,5447.67,4990.07,146227.60
4/29/2022,4697.37,5284.54,5443.08,4985.86,146104.60
4/28/2022,4644.18,5224.70,5381.44,4929.40,144450.20
4/27/2022,4640.01,5220.01,5376.61,4924.97,144320.30
4/26/2022,4689.02,5275.15,5433.40,4976.99,145844.80
4/25/2022,4672.54,5256.61,5414.31,4959.51,145332.30
4/22/2022,4774.45,5371.26,5532.40,5067.68,148501.90
4/21/2022,4759.15,5354.04,5514.66,5051.43,148026.20
4/20/2022,4776.02,5373.02,5534.21,5069.34,148550.80
4/19/2022,4830.84,5434.70,5597.74,5127.53,150255.80
4/18/2022,4813.69,5415.40,5577.86,5109.32,149722.40
4/15/2022,4808.72,5409.81,5572.10,5104.04,149567.80
4/14/2022,4808.72,5409.81,5572.10,5104.04,149567.80
4/13/2022,4841.78,5447.00,5610.41,5139.14,150596.20
4/12/2022,4799.92,5399.91,5561.91,5094.71,149294.20
4/11/2022,4766.49,5362.30,5523.17,5059.22,148254.40
4/8/2022,4738.42,5330.72,5490.64,5029.43,147381.40
4/7/2022,4719.10,5308.99,5468.26,5008.93,146780.30
4/6/2022,4701.19,5288.84,5447.51,4989.92,146223.30
4/5/2022,4708.80,5297.40,5456.32,4997.99,146459.90
4/4/2022,4688.68,5274.77,5433.01,4976.64,145834.20
4/1/2022,4700.45,5288.01,5446.65,4989.13,146200.30
3/31/2022,4731.51,5322.95,5482.64,5022.10,147166.40
3/30/2022,4721.86,5312.09,5471.45,5011.85,146866.30
3/29/2022,4665.85,5249.08,5406.55,4952.40,145124.20
3/28/2022,4743.45,5336.38,5496.47,5034.77,147537.80
3/25/2022,4787.29,5385.70,5547.27,5081.30,148901.50
3/24/2022,4825.34,5428.51,5591.37,5121.69,150084.80
3/23/2022,4738.94,5331.31,5491.25,5029.99,147397.40
3/22/2022,4691.07,5277.45,5435.77,4979.17,145908.50
3/21/2022,4736.30,5328.34,5488.19,5027.18,147315.40
3/18/2022,4718.76,5308.61,5467.87,5008.57,146769.90
3/17/2022,4752.52,5346.59,5506.99,5044.40,147820.00
3/16/2022,4691.58,5278.03,5436.37,4979.71,145924.50
3/15/2022,4713.68,5302.89,5461.98,5003.17,146611.90
3/14/2022,4810.29,5411.58,5573.93,5105.72,149616.70
3/11/2022,4872.80,5481.90,5646.36,5172.07,151561.00
3/10/2022,4898.19,5510.46,5675.77,5199.01,152350.60
3/9/2022,4896.00,5508.00,5673.24,5196.69,152282.60
3/8/2022,5041.74,5671.96,5842.12,5351.38,156815.70
3/7/2022,4901.99,5514.74,5680.18,5203.04,152468.80
3/4/2022,4763.42,5358.85,5519.62,5055.97,148158.90
3/3/2022,4709.39,5298.06,5457.00,4998.61,146478.40
3/2/2022,4694.54,5281.36,5439.80,4982.86,146016.40
3/1/2022,4656.00,5238.00,5395.14,4941.95,144817.90
2/28/2022,4626.57,5204.89,5361.04,4910.71,143902.40
2/25/2022,4562.25,5132.53,5286.51,4842.44,141901.90
2/24/2022,4709.63,5298.33,5457.28,4998.87,146485.90
2/23/2022,4566.25,5137.03,5291.14,4846.68,142026.30
2/22/2022,4574.24,5146.02,5300.40,4855.17,142274.80
2/21/2022,4537.57,5104.77,5257.91,4816.25,141134.20
2/18/2022,4544.89,5113.00,5266.39,4824.01,141362.00
2/17/2022,4572.23,5143.76,5298.07,4853.03,142212.30
2/16/2022,4495.86,5057.84,5209.58,4771.98,139837.00
2/15/2022,4477.92,5037.66,5188.79,4752.93,139279.00
2/14/2022,4535.71,5102.67,5255.75,4814.27,141076.30
2/11/2022,4437.84,4992.57,5142.35,4710.39,138032.10
2/10/2022,4422.79,4975.64,5124.91,4694.42,137564.10
2/9/2022,4396.22,4945.75,5094.12,4666.21,136737.70
2/8/2022,4380.34,4927.88,5075.72,4649.36,136243.90
2/7/2022,4355.97,4900.47,5047.48,4623.49,135485.80
2/4/2022,4334.71,4876.55,5022.85,4600.93,134824.60
2/3/2022,4314.76,4854.11,4999.73,4579.75,134203.90
2/2/2022,4339.87,4882.35,5028.82,4606.40,134985.20
2/1/2022,4328.60,4869.68,5015.77,4594.45,134634.50
1/31/2022,4307.11,4845.50,4990.87,4571.64,133966.00
1/28/2022,4313.97,4853.22,4998.82,4578.92,134179.50
1/27/2022,4361.13,4906.27,5053.46,4628.97,135646.30
1/26/2022,4413.91,4965.65,5114.62,4684.99,137287.80
1/25/2022,4441.19,4996.34,5146.23,4713.95,138136.50
1/24/2022,4391.15,4940.04,5088.24,4660.83,136580.10
1/21/2022,4397.23,4946.88,5095.29,4667.29,136769.20
1/20/2022,4420.48,4973.04,5122.23,4691.96,137492.40
1/19/2022,4372.37,4918.92,5066.49,4640.90,135995.90
1/18/2022,4357.55,4902.24,5049.31,4625.17,135535.10
1/17/2022,4338.97,4881.34,5027.78,4605.45,134957.20
1/14/2022,4346.57,4889.89,5036.59,4613.52,135193.40
1/13/2022,4324.24,4864.77,5010.71,4589.81,134498.80
1/12/2022,4328.71,4869.80,5015.89,4594.56,134637.90
1/11/2022,4293.57,4830.27,4975.18,4557.26,133545.10
1/10/2022,4270.84,4804.70,4948.84,4533.14,132838.10
1/7/2022,4282.60,4817.93,4962.47,4545.62,133203.60
1/6/2022,4285.76,4821.48,4966.12,4548.97,133302.10
1/5/2022,4365.89,4911.63,5058.98,4634.03,135794.30
1/4/2022,4342.11,4884.87,5031.42,4608.78,135054.60
1/3/2022,4311.42,4850.35,4995.86,4576.21,134100.20
12/31/2021,4315.88,4855.37,5001.03,4580.94,134239.00
12/30/2021,4320.93,4861.05,5006.88,4586.30,134395.90
12/29/2021,4311.06,4849.94,4995.44,4575.82,134088.80
12/28/2021,4333.30,4874.96,5021.21,4599.43,134780.70
12/27/2021,4353.00,4897.13,5044.04,4620.34,135393.40
12/24/2021,4354.19,4898.46,5045.41,4621.60,135430.60
12/23/2021,4367.11,4913.00,5060.39,4635.32,135832.30
12/22/2021,4354.55,4898.87,5045.84,4621.99,135441.60
12/21/2021,4359.95,4904.94,5052.09,4627.71,135609.70
12/20/2021,4384.42,4932.47,5080.44,4653.68,136370.60
12/17/2021,4421.90,4974.64,5123.88,4693.47,137536.60
12/16/2021,4393.06,4942.19,5090.46,4662.86,136639.30
12/15/2021,4334.84,4876.70,5023.00,4601.07,134828.60
12/14/2021,4334.85,4876.71,5023.01,4601.08,134828.90
12/13/2021,4354.98,4899.35,5046.33,4622.44,135454.90
12/10/2021,4335.94,4877.93,5024.27,4602.23,134862.80
12/9/2021,4312.68,4851.77,4997.32,4577.55,134139.30
12/8/2021,4327.53,4868.47,5014.52,4593.30,134601.10
12/7/2021,4320.37,4860.42,5006.23,4585.71,134378.40
12/6/2021,4313.03,4852.16,4997.72,4577.91,134150.20
12/3/2021,4271.69,4805.65,4949.82,4534.04,132864.50
12/2/2021,4255.60,4787.55,4931.18,4516.96,132364.00
12/1/2021,4309.40,4848.08,4993.52,4574.06,134037.20
11/30/2021,4359.81,4904.79,5051.93,4627.57,135605.20
11/29/2021,4311.93,4850.92,4996.45,4576.75,134115.90
11/26/2021,4334.90,4876.76,5023.06,4601.12,134830.40
11/25/2021,4283.53,4818.97,4963.54,4546.60,133232.80
11/24/2021,4262.55,4795.37,4939.23,4524.33,132580.10
11/23/2021,4280.97,4816.09,4960.57,4543.88,133153.00
11/22/2021,4344.31,4887.35,5033.97,4611.12,135123.30
11/19/2021,4442.65,4997.98,5147.92,4715.49,138182.00
11/18/2021,4440.74,4995.83,5145.70,4713.46,138122.60
11/17/2021,4453.23,5009.88,5160.18,4726.72,138510.80
11/16/2021,4445.59,5001.29,5151.33,4718.62,138273.40
11/15/2021,4453.88,5010.62,5160.94,4727.42,138531.20
11/12/2021,4452.45,5009.01,5159.28,4725.90,138486.60
11/11/2021,4451.03,5007.41,5157.63,4724.39,138442.60
11/10/2021,4446.07,5001.83,5151.88,4719.12,138288.20
11/9/2021,4349.41,4893.09,5039.88,4616.53,135281.90
11/8/2021,4337.05,4879.18,5025.56,4603.41,134897.20
11/5/2021,4313.89,4853.13,4998.72,4578.83,134177.00
11/4/2021,4300.25,4837.78,4982.91,4564.35,133752.60
11/3/2021,4221.96,4749.71,4892.20,4481.26,131317.50
11/2/2021,4299.33,4836.75,4981.85,4563.37,133724.20
11/1/2021,4318.01,4857.76,5003.49,4583.20,134305.20
10/29/2021,4259.21,4791.61,4935.36,4520.79,132476.20
10/28/2021,4344.59,4887.66,5034.29,4611.41,135131.80
10/27/2021,4330.41,4871.71,5017.86,4596.36,134690.90
10/26/2021,4303.35,4841.27,4986.51,4567.64,133849.30
10/25/2021,4358.09,4902.85,5049.94,4625.75,135551.70
10/22/2021,4355.01,4899.39,5046.37,4622.47,135456.00
10/21/2021,4282.71,4818.05,4962.59,4545.73,133207.30
10/20/2021,4280.30,4815.34,4959.80,4543.18,133132.20
10/19/2021,4310.89,4849.75,4995.24,4575.64,134083.60
10/18/2021,4282.54,4817.86,4962.40,4545.56,133202.00
10/15/2021,4289.12,4825.26,4970.02,4552.54,133406.40
10/14/2021,4352.14,4896.16,5043.04,4619.42,135366.80
10/13/2021,4327.40,4868.33,5014.38,4593.17,134597.10
10/12/2021,4291.57,4828.02,4972.86,4555.14,133482.80
10/11/2021,4258.43,4790.73,4934.45,4519.96,132452.10
10/8/2021,4274.99,4809.36,4953.64,4537.53,132967.20
10/7/2021,4236.78,4766.38,4909.37,4496.98,131778.70
10/6/2021,4242.18,4772.45,4915.62,4502.71,131946.70
10/5/2021,4196.64,4721.22,4862.86,4454.38,130530.10
10/4/2021,4192.12,4716.14,4857.62,4449.58,130389.40
10/1/2021,4187.28,4710.69,4852.01,4444.44,130239.10
9/30/2021,4159.14,4679.03,4819.40,4414.57,129363.70
9/29/2021,4141.19,4658.84,4798.61,4395.53,128805.30
9/28/2021,4127.79,4643.76,4783.07,4381.29,128388.50
9/27/2021,4167.17,4688.07,4828.71,4423.10,129613.60
9/24/2021,4138.89,4656.25,4795.94,4393.08,128733.80
9/23/2021,4143.20,4661.10,4800.93,4397.65,128867.80
9/22/2021,4211.85,4738.33,4880.48,4470.52,131003.30
9/21/2021,4199.37,4724.29,4866.02,4457.27,130615.00
9/20/2021,4167.48,4688.42,4829.07,4423.43,129623.10
9/17/2021,4148.67,4667.25,4807.27,4403.46,129038.20
9/16/2021,4131.53,4647.97,4787.41,4385.27,128504.90
9/15/2021,4246.19,4776.96,4920.27,4506.97,132071.30
9/14/2021,4247.08,4777.97,4921.31,4507.92,132098.80
9/13/2021,4249.65,4780.86,4924.29,4510.65,132179.00
9/10/2021,4240.68,4770.77,4913.89,4501.12,131899.80
9/9/2021,4225.67,4753.88,4896.50,4485.19,131433.10
9/8/2021,4226.56,4754.88,4897.53,4486.14,131460.80
9/7/2021,4254.50,4786.31,4929.90,4515.79,132329.60
9/6/2021,4281.38,4816.55,4961.05,4544.32,133165.80
9/3/2021,4281.26,4816.42,4960.91,4544.19,133162.00
9/2/2021,4258.04,4790.30,4934.01,4519.55,132439.70
9/1/2021,4257.33,4789.50,4933.19,4518.80,132417.70
8/31/2021,4259.90,4792.39,4936.16,4521.52,132497.70
8/30/2021,4237.10,4766.74,4909.74,4497.32,131788.50
8/27/2021,4261.28,4793.94,4937.76,4522.99,132540.50
8/26/2021,4263.45,4796.38,4940.27,4525.29,132608.20
8/25/2021,4269.47,4803.15,4947.24,4531.67,132795.30
8/24/2021,4313.81,4853.04,4998.63,4578.75,134174.60
8/23/2021,4299.55,4836.99,4982.10,4563.60,133730.90
8/20/2021,4255.37,4787.29,4930.91,4516.71,132356.90
8/19/2021,4253.85,4785.58,4929.15,4515.10,132309.50
8/18/2021,4257.19,4789.34,4933.02,4518.65,132413.40
8/17/2021,4277.59,4812.29,4956.66,4540.30,133047.80
8/16/2021,4264.29,4797.33,4941.25,4526.19,132634.30
8/13/2021,4234.45,4763.76,4906.67,4494.51,131706.20
8/12/2021,4171.66,4693.12,4833.91,4427.86,129753.20
8/11/2021,4173.17,4694.82,4835.66,4429.46,129800.10
8/10/2021,4124.08,4639.59,4778.78,4377.36,128273.30
8/9/2021,4151.95,4670.94,4811.07,4406.94,129140.10
8/6/2021,4202.93,4728.30,4870.15,4461.06,130725.60
8/5/2021,4294.25,4831.03,4975.96,4557.98,133566.10
8/4/2021,4362.96,4908.33,5055.58,4630.91,135703.20
8/3/2021,4329.18,4870.33,5016.44,4595.06,134652.70
8/2/2021,4329.67,4870.88,5017.01,4595.58,134667.70
7/30/2021,4368.10,4914.11,5061.53,4636.36,135863.20
7/29/2021,4368.95,4915.07,5062.52,4637.27,135889.60
7/28/2021,4296.41,4833.46,4978.46,4560.27,133633.40
7/27/2021,4310.23,4849.01,4994.48,4574.94,134063.10
7/26/2021,4307.19,4845.59,4990.96,4571.72,133968.60
7/23/2021,4305.03,4843.16,4988.45,4569.42,133901.50
7/22/2021,4308.11,4846.62,4992.02,4572.69,133997.20
7/21/2021,4323.23,4863.63,5009.54,4588.74,134467.40
7/20/2021,4373.37,4920.04,5067.64,4641.96,136026.90
7/19/2021,4369.20,4915.35,5062.81,4637.53,135897.40
7/16/2021,4373.58,4920.28,5067.89,4642.19,136033.50
7/15/2021,4371.01,4917.39,5064.91,4639.46,135953.70
7/14/2021,4372.11,4918.62,5066.18,4640.62,135987.90
7/13/2021,4344.22,4887.25,5033.87,4611.02,135120.50
7/12/2021,4297.61,4834.81,4979.85,4561.54,133670.50
7/9/2021,4333.77,4875.49,5021.75,4599.92,134795.30
7/8/2021,4342.43,4885.23,5031.79,4609.12,135064.60
7/7/2021,4329.30,4870.46,5016.57,4595.18,134656.20
7/6/2021,4337.99,4880.24,5026.65,4604.41,134926.60
7/5/2021,4279.65,4814.61,4959.05,4542.49,133111.90
7/2/2021,4292.88,4829.49,4974.37,4556.52,133523.60
7/1/2021,4270.40,4804.20,4948.33,4532.67,132824.20
6/30/2021,4213.51,4740.20,4882.41,4472.29,131054.90
6/29/2021,4189.65,4713.36,4854.76,4446.96,130312.60
6/28/2021,4246.70,4777.54,4920.87,4507.52,132087.10
6/25/2021,4261.92,4794.66,4938.50,4523.67,132560.50
6/24/2021,4255.90,4787.89,4931.53,4517.28,132373.40
6/23/2021,4278.62,4813.45,4957.85,4541.39,133080.10
6/22/2021,4244.24,4774.77,4918.01,4504.90,132010.50
6/21/2021,4229.25,4757.91,4900.65,4489.00,131544.50
6/18/2021,4210.50,4736.81,4878.91,4469.08,130961.20
6/17/2021,4236.09,4765.60,4908.57,4496.25,131757.20
6/16/2021,4386.56,4934.88,5082.93,4655.96,136437.20
6/15/2021,4396.21,4945.74,5094.11,4666.20,136737.50
6/14/2021,4394.99,4944.36,5092.69,4664.90,136699.50
6/11/2021,4419.14,4971.53,5120.68,4690.54,137450.70
6/10/2021,4436.31,4990.85,5140.58,4708.77,137984.80
6/9/2021,4445.11,5000.75,5150.77,4718.11,138258.40
6/8/2021,4436.99,4991.61,5141.36,4709.49,138005.90
6/7/2021,4420.40,4972.95,5122.14,4691.88,137489.70
6/4/2021,4437.63,4992.33,5142.10,4710.16,138025.60
6/3/2021,4375.48,4922.42,5070.09,4644.20,136092.50
6/2/2021,4471.11,5030.00,5180.90,4745.70,139067.20
6/1/2021,4451.75,5008.22,5158.47,4725.16,138465.00
5/31/2021,4436.13,4990.65,5140.37,4708.58,137979.10
5/28/2021,4425.14,4978.28,5127.63,4696.91,137637.10
5/27/2021,4414.46,4966.27,5115.26,4685.58,137305.10
5/26/2021,4444.83,5000.43,5150.44,4717.80,138249.60
5/25/2021,4415.00,4966.88,5115.89,4686.16,137321.70
5/24/2021,4410.83,4962.18,5111.05,4681.72,137192.20
5/21/2021,4392.80,4941.90,5090.16,4662.59,136631.20
5/20/2021,4415.10,4966.99,5116.00,4686.26,137324.90
5/19/2021,4442.90,4998.26,5148.21,4715.76,138189.70
5/18/2021,4383.82,4931.80,5079.75,4653.05,136352.10
5/17/2021,4363.83,4909.31,5056.59,4631.84,135730.20
5/14/2021,4331.09,4872.48,5018.65,4597.08,134712.10
5/13/2021,4300.52,4838.09,4983.23,4564.64,133761.10
5/12/2021,4321.53,4861.72,5007.57,4586.93,134414.60
5/11/2021,4313.05,4852.18,4997.75,4577.94,134150.80
5/10/2021,4340.40,4882.95,5029.44,4606.97,135001.60
5/7/2021,4340.43,4882.98,5029.47,4606.99,135002.50
5/6/2021,4300.21,4837.74,4982.87,4564.31,133751.50
5/5/2021,4235.38,4764.80,4907.74,4495.49,131735.00
5/4/2021,4269.03,4802.66,4946.74,4531.21,132781.80
5/3/2021,4200.76,4725.86,4867.64,4458.76,130658.10
4/30/2021,4209.64,4735.85,4877.93,4468.18,130934.30
4/29/2021,4195.88,4720.37,4861.98,4453.57,130506.60
4/28/2021,4237.14,4766.78,4909.78,4497.36,131789.70
4/27/2021,4282.77,4818.12,4962.66,4545.80,133209.10
4/26/2021,4260.70,4793.29,4937.09,4522.37,132522.50
4/23/2021,4297.43,4834.61,4979.65,4561.36,133665.10
4/22/2021,4307.62,4846.07,4991.45,4572.17,133981.90
4/21/2021,4329.65,4870.86,5016.99,4595.56,134667.20
4/20/2021,4280.65,4815.73,4960.20,4543.54,133143.20
4/19/2021,4271.87,4805.85,4950.03,4534.23,132870.10
4/16/2021,4241.52,4771.71,4914.86,4502.01,131925.90
4/15/2021,4232.91,4762.02,4904.88,4492.87,131658.20
4/14/2021,4188.43,4711.98,4853.34,4445.66,130274.70
4/13/2021,4218.35,4745.64,4888.01,4477.42,131205.50
4/12/2021,4181.92,4704.66,4845.80,4438.75,130072.10
4/9/2021,4184.15,4707.17,4848.39,4441.13,130141.60
4/8/2021,4208.32,4734.36,4876.39,4466.77,130893.40
4/7/2021,4164.43,4684.98,4825.53,4420.19,129528.20
4/6/2021,4118.40,4633.20,4772.20,4371.34,128096.60
4/5/2021,4068.11,4576.62,4713.92,4317.95,126532.40
4/2/2021,4057.36,4564.53,4701.47,4306.55,126198.00
4/1/2021,4057.36,4564.53,4701.47,4306.55,126198.00
3/31/2021,3975.09,4471.98,4606.14,4219.22,123639.00
3/30/2021,3973.02,4469.65,4603.74,4217.03,123574.60
3/29/2021,3977.20,4474.35,4608.58,4221.46,123704.80
3/26/2021,4037.47,4542.15,4678.41,4285.42,125579.30
3/25/2021,4056.47,4563.53,4700.44,4305.60,126170.40
3/24/2021,4037.36,4542.03,4678.29,4285.31,125575.90
3/23/2021,4019.28,4521.69,4657.34,4266.12,125013.60
3/22/2021,4039.73,4544.70,4681.04,4287.83,125649.50
3/19/2021,4045.88,4551.62,4688.17,4294.36,125841.00
3/18/2021,4024.75,4527.84,4663.68,4271.93,125183.80
3/17/2021,4034.12,4538.39,4674.54,4281.88,125475.30
3/16/2021,4047.37,4553.29,4689.89,4295.94,125887.30
3/15/2021,4016.25,4518.28,4653.83,4262.91,124919.40
3/12/2021,3990.01,4488.76,4623.42,4235.05,124103.10
3/11/2021,4042.18,4547.45,4683.87,4290.42,125725.80
3/10/2021,4023.31,4526.22,4662.01,4270.40,125138.90
3/9/2021,4026.26,4529.54,4665.43,4273.53,125230.70
3/8/2021,3973.07,4469.70,4603.79,4217.07,123576.40
3/5/2021,3981.79,4479.51,4613.90,4226.33,123847.50
3/4/2021,4009.50,4510.69,4646.01,4255.75,124709.40
3/3/2021,4001.12,4501.26,4636.30,4246.85,124448.70
3/2/2021,4066.25,4574.53,4711.77,4315.98,126474.60
3/1/2021,4100.79,4613.39,4751.79,4352.64,127548.90
2/26/2021,4117.65,4632.36,4771.33,4370.54,128073.30
2/25/2021,4143.95,4661.94,4801.80,4398.45,128891.10
2/24/2021,4158.86,4678.72,4819.08,4414.28,129355.10
2/23/2021,4192.47,4716.53,4858.03,4449.96,130400.40
2/22/2021,4212.53,4739.10,4881.27,4471.24,131024.30
2/19/2021,4172.19,4693.71,4834.52,4428.42,129769.70
2/18/2021,4141.71,4659.42,4799.20,4396.07,128821.60
2/17/2021,4165.21,4685.86,4826.44,4421.02,129552.60
2/16/2021,4193.92,4718.16,4859.70,4451.49,130445.40
2/15/2021,4246.66,4777.49,4920.81,4507.46,132085.90
2/12/2021,4248.38,4779.43,4922.81,4509.29,132139.50
2/11/2021,4310.29,4849.08,4994.55,4575.01,134065.10
2/10/2021,4315.38,4854.80,5000.44,4580.40,134223.20
2/9/2021,4310.31,4849.10,4994.57,4575.03,134065.50
2/8/2021,4305.27,4843.43,4988.73,4569.68,133909.00
2/5/2021,4227.40,4755.83,4898.50,4487.03,131486.90
2/4/2021,4189.29,4712.95,4854.34,4446.58,130301.50
2/3/2021,4305.45,4843.63,4988.94,4569.87,133914.40
2/2/2021,4300.16,4837.68,4982.81,4564.25,133749.90
2/1/2021,4374.45,4921.26,5068.90,4643.11,136060.60
1/29/2021,4371.95,4918.44,5065.99,4640.45,135982.90
1/28/2021,4353.47,4897.65,5044.58,4620.84,135408.20
1/27/2021,4320.94,4861.06,5006.89,4586.31,134396.20
1/26/2021,4353.87,4898.10,5045.04,4621.26,135420.40
1/25/2021,4354.46,4898.77,5045.73,4621.89,135438.70
1/22/2021,4346.66,4889.99,5036.69,4613.61,135196.20
1/21/2021,4370.06,4916.32,5063.81,4638.45,135924.00
1/20/2021,4359.46,4904.39,5051.52,4627.19,135594.50
1/19/2021,4316.22,4855.75,5001.42,4581.30,134249.60
1/18/2021,4318.83,4858.68,5004.44,4584.07,134330.50
1/15/2021,4320.21,4860.24,5006.05,4585.54,134373.40
1/14/2021,4325.22,4865.87,5011.85,4590.85,134529.50
1/13/2021,4371.77,4918.24,5065.79,4640.26,135977.20
1/12/2021,4336.22,4878.25,5024.60,4602.53,134871.60
1/11/2021,4358.67,4903.50,5050.61,4626.36,135569.70
1/8/2021,4387.13,4935.52,5083.59,4656.57,136455.10
1/7/2021,4525.89,5091.63,5244.38,4803.85,140771.00
1/6/2021,4541.21,5108.86,5262.13,4820.11,141247.30
1/5/2021,4565.08,5135.72,5289.79,4845.45,141990.00
1/4/2021,4561.87,5132.10,5286.06,4842.03,141890.00
1/1/2021,4434.30,4988.59,5138.25,4706.64,137922.20
12/31/2020,4434.30,4988.59,5138.25,4706.64,137922.20
12/30/2020,4448.71,5004.80,5154.94,4721.93,138370.50
12/29/2020,4424.45,4977.51,5126.84,4696.19,137615.80
12/28/2020,4430.93,4984.80,5134.34,4703.06,137817.20
12/25/2020,4433.94,4988.18,5137.83,4706.25,137911.00
12/24/2020,4433.94,4988.18,5137.83,4706.25,137911.00
12/23/2020,4446.52,5002.34,5152.41,4719.61,138302.30
12/22/2020,4456.71,5013.80,5164.21,4730.42,138619.20
12/21/2020,4459.97,5017.47,5167.99,4733.88,138720.50
12/18/2020,4445.85,5001.58,5151.63,4718.89,138281.50
12/17/2020,4473.01,5032.14,5183.10,4747.72,139126.10
12/16/2020,4381.52,4929.21,5077.09,4650.61,136280.40
12/15/2020,4381.71,4929.42,5077.30,4650.81,136286.50
12/14/2020,4330.83,4872.18,5018.35,4596.81,134704.00
12/11/2020,4361.60,4906.80,5054.00,4629.46,135661.00
12/10/2020,4367.76,4913.73,5061.14,4636.00,135852.50
12/9/2020,4356.05,4900.56,5047.58,4623.58,135488.30
12/8/2020,4418.04,4970.30,5119.41,4689.38,137416.40
12/7/2020,4419.28,4971.69,5120.84,4690.69,137454.90
12/4/2020,4372.78,4919.38,5066.96,4641.34,136008.80
12/3/2020,4354.44,4898.75,5045.71,4621.87,135438.20
12/2/2020,4324.97,4865.59,5011.56,4590.59,134521.60
12/1/2020,4288.55,4824.62,4969.36,4551.93,133388.90
11/30/2020,4196.57,4721.14,4862.77,4454.30,130527.80
11/27/2020,4236.45,4766.01,4908.99,4496.63,131768.30
11/26/2020,4293.40,4830.08,4974.98,4557.08,133539.70
11/25/2020,4301.51,4839.20,4984.38,4565.69,133791.90
11/24/2020,4281.89,4817.13,4961.64,4544.86,133181.70
11/23/2020,4384.41,4932.46,5080.43,4653.67,136370.30
11/20/2020,4471.93,5030.92,5181.85,4746.57,139092.50
11/19/2020,4435.05,4989.43,5139.11,4707.42,137945.40
11/18/2020,4474.69,5034.03,5185.05,4749.51,139178.50
11/17/2020,4522.13,5087.40,5240.02,4799.86,140654.00
11/16/2020,4523.57,5089.02,5241.69,4801.39,140698.80
11/13/2020,4536.28,5103.32,5256.42,4814.88,141094.20
11/12/2020,4499.44,5061.87,5213.73,4775.78,139948.20
11/11/2020,4449.78,5006.00,5156.18,4723.06,138403.50
11/10/2020,4481.39,5041.56,5192.81,4756.61,139386.70
11/9/2020,4451.87,5008.35,5158.60,4725.28,138468.50
11/6/2020,4630.33,5209.12,5365.39,4914.70,144019.50
11/5/2020,4636.80,5216.40,5372.89,4921.57,144220.70
11/4/2020,4565.96,5136.71,5290.81,4846.38,142017.20
11/3/2020,4564.99,5135.61,5289.68,4845.35,141987.10
11/2/2020,4522.27,5087.55,5240.18,4800.00,140658.20
10/30/2020,4483.72,5044.19,5195.52,4759.10,139459.20
10/29/2020,4456.20,5013.23,5163.63,4729.89,138603.30
10/28/2020,4441.46,4996.64,5146.54,4714.23,138144.90
10/27/2020,4516.95,5081.57,5234.02,4794.36,140493.00
10/26/2020,4507.71,5071.17,5223.31,4784.55,140205.30
10/23/2020,4505.36,5068.53,5220.59,4782.06,140132.40
10/22/2020,4494.54,5056.36,5208.05,4770.57,139795.90
10/21/2020,4553.03,5122.16,5275.82,4832.65,141615.00
10/20/2020,4485.00,5045.63,5197.00,4760.45,139499.20
10/19/2020,4495.27,5057.18,5208.90,4771.35,139818.60
10/16/2020,4492.45,5054.01,5205.63,4768.36,139730.70
10/15/2020,4463.26,5021.17,5171.81,4737.38,138822.90
10/14/2020,4501.78,5064.50,5216.44,4778.26,140021.00
10/13/2020,4460.63,5018.21,5168.76,4734.58,138741.00
10/12/2020,4536.18,5103.20,5256.30,4814.77,141091.00
10/9/2020,4522.84,5088.20,5240.85,4800.62,140676.10
10/8/2020,4444.57,5000.14,5150.14,4717.53,138241.50
